sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
81,72,01,584.72,519.06,457.32,1.96
76,12,03,2415.11,1215.32,2164.74,1.59
69,89,02,1524.73,909.79,1337.17,1.63
84,42,01,1942.61,1364.41,1596.17,1.94
70,72,03,2336.6,1035.94,2132.59,1.53
66,101,02,1623.05,1017.15,1407.28,1.67
80,82,01,253.82,193.34,219.74,1.64
22,66,03,1085.81,834.78,927.99,1.65
24,46,03,250.15,250.48,206.42,1.68
83,9,02,1651.46,877.06,1484.68,1.56
86,22,01,1534.61,945.78,1345.7,1.62
25,36,03,1876.01,812.17,1736.19,1.46
58,6,03,2829.38,939.47,2700.49,1.34
10,5,01,2770.69,729.76,2683.93,1.28
68,99,02,1127.01,672.99,991.08,1.63
20,86,03,1767.54,641.01,1667.56,1.4
106,103,02,1460.31,663.05,1354.9,1.45
71,62,03,971.41,708.33,832.91,1.7
70,65,01,2027.61,894.87,1856.56,1.53
72,45,01,554.84,394.28,471.75,1.72
27,16,03,1012.77,322.61,969.17,1.34
75,15,01,1237.3,762.78,1083.12,1.63
85,30,03,1915.11,896.39,1746.65,1.53
73,35,01,537.02,534.64,413.44,2.0
26,26,03,795.48,1096.8,219.79,5.94
71,55,01,813.21,541.76,705.4,1.67
83,50,03,1371.15,860.97,1198.6,1.68
101,65,03,1073.15,785.17,873.56,1.89
90,81,01,1427.05,931.56,1237.77,1.66
92,61,01,1781.11,1083.21,1569.82,1.61
106,15,03,1779.42,1056.12,1540.34,1.69
91,71,01,1688.01,656.92,1585.84,1.41
102,55,03,1708.74,867.57,1545.52,1.54
58,99,03,2319.32,913.48,2180.23,1.4
59,89,03,2276.01,658.94,2187.82,1.32
73,9,03,1118.52,839.71,930.0,1.76
73,42,03,343.45,378.87,259.58,1.91
104,35,03,3109.54,1348.67,2910.68,1.4
100,39,03,1867.81,1340.02,1524.63,1.87
101,29,03,1911.04,1054.53,1685.2,1.64
102,19,03,2227.8,1063.94,2016.52,1.56
103,45,03,2800.67,1029.48,2646.9,1.39
66,7,03,1484.96,811.67,1345.53,1.53
105,25,03,2387.99,825.83,2257.69,1.42
100,75,03,1273.03,906.73,1077.53,1.77
81,35,02,1548.52,886.84,1378.36,1.61
83,15,02,1403.27,797.39,1236.21,1.64
22,57,03,1440.68,951.74,1198.92,1.83
25,27,03,1566.86,884.48,1418.35,1.52
20,77,03,1893.91,704.47,1784.66,1.4
24,37,03,838.13,714.75,658.33,2.03
80,28,01,1667.55,967.14,1456.43,1.66
81,18,01,2724.29,1368.65,2447.3,1.57
26,17,03,1070.51,639.86,963.66,1.54
82,25,02,2094.21,1131.34,1862.31,1.6
80,45,02,1009.87,598.89,884.92,1.65
27,103,03,3281.52,1140.83,3118.26,1.36
41,75,02,2846.37,1045.83,2656.41,1.46
45,35,02,1299.48,739.92,1147.27,1.63
44,45,02,1473.39,990.28,1273.55,1.67
46,25,02,2027.68,1035.22,1823.56,1.56
46,15,03,679.21,690.12,506.24,2.02
43,45,03,1616.73,768.52,1471.98,1.53
41,65,03,2659.98,1388.47,2364.65,1.62
45,25,03,1104.83,678.29,970.61,1.63
24,47,02,2331.54,1146.34,2109.76,1.55
27,17,02,1161.61,575.04,1061.17,1.51
42,55,03,440.76,447.55,318.22,2.16
47,15,02,1909.9,829.99,1776.17,1.44
26,27,02,144.99,333.07,50.06,4.12
40,75,03,1383.59,1002.72,1155.2,1.77
57,41,02,2559.24,1181.72,2337.16,1.52
53,81,02,873.78,645.82,716.23,1.86
43,55,02,2582.26,1171.72,2374.93,1.48
55,61,02,362.25,422.03,155.91,4.67
44,35,03,2236.82,1041.88,2047.29,1.5
25,37,02,1620.37,876.13,1454.11,1.56
52,91,02,1032.5,617.18,938.99,1.48
25,46,02,1852.63,899.27,1689.6,1.51
22,76,02,1308.21,646.05,1211.71,1.44
40,85,02,1456.03,792.24,1283.41,1.65
27,26,02,80.23,186.56,48.63,2.25
24,56,02,1702.45,1218.67,1454.97,1.7
19,102,03,2366.66,1022.49,2204.3,1.45
62,105,02,1855.9,895.19,1701.28,1.48
26,36,02,316.32,310.67,240.48,1.95
47,61,01,2486.27,1057.82,2318.28,1.43
53,62,03,160.49,239.15,97.48,2.56
55,42,03,742.44,540.89,597.57,1.97
49,41,01,2517.52,1049.0,2310.72,1.52
58,12,03,2179.43,942.32,2025.64,1.45
75,9,01,1437.72,831.32,1280.07,1.58
47,103,01,1339.08,713.38,1192.86,1.61
85,7,02,2687.35,1083.5,2506.25,1.44
44,91,01,2134.72,936.73,2004.4,1.39
56,32,03,1739.69,670.05,1624.2,1.45
42,65,02,1878.61,1140.86,1629.7,1.69
48,51,01,1396.53,730.81,1228.44,1.73
74,101,03,1670.45,688.51,1550.66,1.45
84,15,01,1212.37,872.99,1033.79,1.68
80,55,01,548.02,377.12,467.11,1.71
46,71,01,528.85,417.36,420.17,2.12
82,35,01,658.32,665.31,513.13,1.96
11,4,01,931.88,441.82,858.58,1.5
83,25,01,1843.49,1491.63,1485.49,1.87
45,81,01,989.87,616.63,865.51,1.64
81,45,01,1013.85,647.66,863.21,1.76
34,28,02,2744.69,1000.68,2589.28,1.4
35,18,02,1510.71,722.18,1380.15,1.51
32,48,02,2927.66,1199.08,2702.71,1.49
57,22,03,1095.24,716.08,941.14,1.7
30,68,02,1028.31,673.92,873.1,1.76
14,1,01,1695.41,583.53,1610.9,1.37
50,92,03,1039.27,828.39,804.72,2.01
31,39,03,592.54,379.19,510.23,1.7
30,49,03,873.61,505.96,781.32,1.58
54,52,03,1759.7,432.57,1714.45,1.25
35,27,02,414.94,640.68,198.89,3.41
34,37,02,1606.1,478.27,1543.37,1.32
86,5,03,2015.89,859.14,1858.9,1.49
32,57,02,3355.74,1372.61,3085.08,1.52
30,77,02,1195.0,671.03,1074.01,1.55
93,14,02,1540.99,655.59,1427.64,1.47
90,44,02,1720.38,860.2,1555.09,1.55
91,34,02,2737.69,952.74,2591.62,1.39
92,24,02,2559.17,1244.64,2308.4,1.57
26,18,02,1611.54,715.57,1493.9,1.46
22,58,02,2158.14,841.08,2023.93,1.41
82,104,01,2050.1,797.85,1929.24,1.4
68,100,01,853.42,553.95,740.26,1.66
6,3,01,478.32,425.73,318.45,2.67
25,28,02,267.09,248.78,191.99,2.42
36,17,02,442.28,310.0,343.2,2.27
24,38,02,2513.77,1326.76,2262.61,1.54
86,100,01,941.39,703.62,787.07,1.75
90,53,02,1803.61,987.29,1596.44,1.63
91,43,02,2002.25,704.47,1894.72,1.39
43,107,01,2063.08,957.51,1885.46,1.55
84,9,01,1393.89,871.01,1223.2,1.62
69,99,01,1161.43,755.82,1020.99,1.64
35,72,02,1848.77,994.92,1672.24,1.57
39,32,02,2256.33,929.54,2083.21,1.49
38,42,02,2676.58,953.66,2529.89,1.39
34,82,02,1135.68,496.79,1051.4,1.48
72,105,01,2329.68,960.02,2175.65,1.43
36,62,02,2057.05,1060.56,1849.0,1.57
87,4,03,3788.0,1329.61,3575.18,1.4
26,90,02,2988.01,1426.5,2685.79,1.58
29,60,02,893.22,681.48,739.99,1.8
28,70,02,1782.44,830.9,1641.46,1.48
27,80,02,1373.29,1045.13,1157.93,1.71
42,107,02,1915.83,1036.15,1706.05,1.6
96,6,01,1816.67,894.32,1660.12,1.49
99,86,02,1005.8,719.28,841.36,1.79
98,96,02,796.98,685.87,519.01,2.93
37,9,03,1455.39,758.26,1301.9,1.59
76,7,02,2805.72,1239.04,2563.93,1.53
93,100,03,1007.94,687.5,843.58,1.83
72,26,02,2110.61,1473.32,1781.44,1.72
71,36,02,1096.67,602.07,991.49,1.52
73,16,02,1589.84,596.57,1501.19,1.39
81,17,02,2071.63,915.55,1913.08,1.47
80,27,02,1216.35,821.4,1056.12,1.64
70,45,03,2531.76,1031.55,2375.74,1.4
73,15,03,875.47,772.91,691.79,1.88
71,35,03,866.05,578.85,789.9,1.45
72,25,03,1415.67,814.78,1233.39,1.68
100,49,02,1868.3,987.82,1691.19,1.53
41,29,03,3439.5,1763.91,3112.87,1.53
40,39,03,1078.35,725.56,929.49,1.69
101,39,02,1827.17,1173.49,1582.76,1.67
42,19,03,2168.36,963.83,1996.61,1.48
103,19,02,2304.86,819.52,2186.82,1.37
50,107,03,1235.94,977.48,960.04,2.02
102,29,02,2071.66,1176.09,1774.84,1.75
72,17,02,1666.34,650.17,1563.23,1.41
71,27,02,1199.45,750.36,1043.03,1.67
33,28,03,1106.77,705.71,941.07,1.74
30,58,03,1782.29,831.68,1632.11,1.5
34,18,03,684.21,351.59,606.09,1.67
99,87,01,1294.94,584.05,1216.22,1.39
31,48,03,1684.87,817.78,1534.31,1.52
72,103,03,2547.93,1230.86,2368.49,1.43
61,106,02,1565.64,871.27,1412.19,1.53
14,92,03,2823.72,1208.98,2591.48,1.54
19,42,03,2125.97,963.05,1948.83,1.51
17,62,03,2640.48,1081.19,2449.64,1.47
15,82,03,592.25,377.92,534.56,1.49
81,104,02,1305.84,683.11,1192.61,1.49
73,33,03,1032.61,690.89,882.25,1.69
71,53,03,1118.26,719.5,973.78,1.66
107,102,02,440.68,424.89,272.3,3.25
75,13,03,2003.35,859.31,1861.69,1.44
89,88,01,1897.54,1278.77,1618.42,1.7
72,43,03,1678.98,1019.13,1483.26,1.59
51,28,03,1479.78,654.11,1353.23,1.55
50,38,03,1442.51,706.69,1321.37,1.49
50,67,01,2962.31,1356.42,2736.16,1.46
53,37,01,791.82,634.53,659.31,1.76
2,13,01,2840.53,1295.92,2576.73,1.58
52,47,01,1720.3,734.74,1619.93,1.39
55,17,01,794.06,477.75,696.32,1.65
51,57,01,2148.41,988.42,1962.68,1.53
51,38,02,1149.95,605.8,963.59,1.96
7,2,01,656.72,420.16,566.51,1.7
52,28,02,1835.52,705.07,1720.53,1.42
50,48,02,438.19,562.07,253.53,2.92
53,18,02,2883.19,1174.85,2422.65,2.68
71,17,03,1665.85,804.69,1541.77,1.44
73,102,03,1671.73,951.8,1504.58,1.54
9,38,02,2276.05,1048.96,2115.51,1.43
5,78,02,2866.59,654.44,2805.88,1.22
4,88,02,1798.2,752.0,1676.87,1.43
6,68,02,1785.09,1076.76,1547.1,1.7
90,104,02,1510.85,733.26,1370.59,1.55
1,41,01,1995.15,876.8,1868.84,1.41
61,38,01,2687.2,1338.77,2465.06,1.47
62,28,01,1313.75,829.88,1150.15,1.66
60,48,01,278.2,484.79,132.03,3.09
4,11,01,1054.3,527.89,956.12,1.56
27,44,02,1962.5,1065.81,1779.94,1.51
55,26,01,742.23,514.14,609.76,1.89
9,84,01,1927.05,1152.55,1657.17,1.71
50,76,01,1753.62,1005.65,1552.61,1.6
19,71,01,1777.15,591.76,1688.27,1.37
18,81,01,2759.19,1136.41,2578.09,1.43
48,7,03,1345.96,759.04,1195.32,1.6
22,94,02,2259.55,1135.15,2004.37,1.63
53,46,01,1520.49,976.86,1315.62,1.67
17,91,01,2942.68,786.57,2828.53,1.34
87,5,02,3001.43,1034.62,2852.82,1.37
11,2,03,731.88,441.68,656.56,1.53
25,64,02,2146.65,912.19,1988.45,1.46
55,9,03,1481.48,846.67,1291.99,1.69
5,4,01,984.67,490.41,882.78,1.6
77,5,03,1830.57,786.84,1675.6,1.57
96,88,03,1521.61,886.75,1333.25,1.65
99,58,03,2382.03,1073.28,2201.8,1.47
95,98,03,558.82,437.28,360.93,3.13
28,34,02,2469.08,1082.09,2279.32,1.47
34,106,02,2360.98,799.49,2234.92,1.4
17,81,02,2331.8,836.91,2201.06,1.4
19,61,02,2556.13,999.75,2402.62,1.4
7,58,02,2851.08,1020.06,2693.53,1.39
61,107,01,1612.13,859.54,1443.43,1.57
29,24,02,1558.8,810.09,1403.24,1.55
64,103,02,2644.07,1001.32,2488.63,1.4
37,17,01,1483.94,834.21,1332.62,1.55
35,37,01,748.84,541.33,616.31,1.85
97,98,01,142.02,61.89,126.19,1.72
22,86,01,1511.97,917.72,1317.17,1.66
25,56,01,1549.7,833.0,1396.43,1.54
31,77,01,1756.09,871.04,1609.67,1.49
99,78,01,1300.97,490.93,1240.94,1.33
28,26,01,1376.23,730.0,1246.49,1.52
76,50,01,2065.11,1131.17,1824.55,1.62
74,70,01,529.38,322.56,437.75,1.95
77,40,01,1538.73,1110.28,1305.85,1.71
30,87,01,2614.78,1287.31,2368.32,1.54
75,60,01,757.39,657.77,588.16,2.04
69,4,03,2012.48,624.07,1921.08,1.36
26,46,01,187.88,232.4,141.93,1.9
88,4,02,2024.19,1083.45,1838.14,1.51
78,30,01,2530.73,1035.17,2387.95,1.38
33,57,01,1096.09,804.66,847.19,2.06
27,36,01,424.54,436.33,310.61,2.08
72,90,01,1480.66,1133.12,1230.82,1.77
36,27,01,570.98,563.14,450.77,1.88
36,104,02,2768.74,1162.63,2578.47,1.44
5,3,02,1274.18,572.95,1177.9,1.48
34,47,01,3173.97,1147.16,3004.53,1.38
79,20,01,1257.76,702.59,1134.77,1.52
73,80,01,606.55,461.86,506.0,1.78
70,64,02,3205.86,1190.55,3009.96,1.42
73,34,02,859.32,539.08,760.54,1.61
32,49,01,2270.39,684.03,2169.22,1.36
72,44,02,1814.28,1237.46,1533.65,1.73
34,29,01,2713.1,1048.84,2541.85,1.42
75,14,02,2775.42,1148.08,2570.21,1.47
30,69,01,1146.08,641.05,1043.52,1.49
14,76,01,1571.05,626.06,1457.84,1.49
35,19,01,2380.25,1193.05,2158.81,1.52
15,66,01,1233.62,869.02,1049.87,1.69
105,81,01,2391.0,926.81,2256.55,1.38
17,46,01,1219.33,579.78,1121.81,1.49
61,18,03,1425.61,876.04,1265.21,1.58
60,28,03,587.81,474.2,478.65,1.86
6,76,03,1995.93,874.4,1849.73,1.46
73,53,01,1711.13,1016.03,1507.34,1.62
71,73,01,530.95,456.68,370.08,2.65
9,46,03,774.78,488.59,667.35,1.7
74,43,01,1410.77,559.77,1327.49,1.39
104,91,01,448.62,371.32,312.21,2.72
4,96,03,2639.49,1101.23,2442.28,1.47
72,63,01,375.42,488.33,290.91,1.83
89,4,01,2603.17,1299.73,2361.01,1.52
33,39,01,261.46,424.7,65.37,5.83
73,24,03,568.02,471.38,465.46,1.77
72,34,03,1372.08,683.14,1266.4,1.46
71,44,03,2117.65,824.76,1979.92,1.43
66,102,01,1700.91,914.75,1533.75,1.54
7,66,03,1734.95,885.74,1555.45,1.58
106,71,01,1269.51,793.95,1118.38,1.61
19,26,01,1804.66,854.19,1668.07,1.45
70,54,03,973.16,614.88,840.68,1.71
5,86,03,2012.01,991.27,1829.35,1.53
87,6,01,3234.15,1116.51,3061.53,1.39
107,61,01,1537.5,957.69,1347.42,1.62
13,86,01,2012.19,785.96,1878.45,1.44
52,106,02,1483.35,696.07,1403.85,1.34
70,83,01,2077.96,777.34,1961.47,1.39
12,96,01,1439.09,964.27,1201.26,1.8
77,13,01,2013.7,832.41,1886.58,1.41
18,36,01,812.94,453.66,725.44,1.58
93,42,01,992.42,583.1,879.77,1.63
96,12,01,1267.47,846.61,1082.32,1.71
33,46,03,1185.0,1113.41,960.33,1.89
53,19,01,1717.86,1039.69,1484.68,1.71
52,29,01,1222.73,444.5,1158.69,1.37
32,56,03,2266.04,734.88,2154.25,1.38
12,87,01,2892.31,1322.95,2645.14,1.51
13,77,01,2019.75,771.85,1890.95,1.43
30,76,03,1932.73,961.27,1742.71,1.57
18,27,01,1585.83,635.99,1486.59,1.41
92,42,02,1892.26,1054.69,1666.06,1.64
15,57,01,1507.58,981.77,1264.82,1.79
50,49,01,754.07,566.46,653.41,1.65
91,52,02,1090.37,471.68,1015.54,1.44
17,37,01,1633.48,595.43,1539.82,1.4
31,66,03,1356.54,833.72,1147.04,1.84
91,62,01,1832.77,1095.48,1597.09,1.65
25,105,03,2131.55,827.36,2016.41,1.37
93,32,02,1874.99,819.27,1718.5,1.53
35,26,03,383.68,496.61,202.14,3.26
70,19,02,867.5,493.99,770.3,1.61
90,72,01,1483.66,976.46,1286.0,1.66
94,22,02,2129.98,946.66,1958.19,1.49
59,22,01,2743.67,960.57,2619.65,1.33
53,82,01,1227.14,840.96,1043.89,1.72
63,17,02,2227.94,1035.42,2036.6,1.51
83,43,01,2046.78,1317.34,1775.07,1.65
81,63,01,647.24,471.62,551.87,1.69
60,47,02,1448.38,842.15,1272.46,1.64
103,29,01,1898.92,761.94,1771.2,1.45
104,19,01,2757.43,1085.57,2602.75,1.38
62,27,02,1344.33,1131.33,1100.96,1.78
82,53,01,1412.05,961.32,1182.79,1.79
55,62,01,1783.92,1002.32,1587.38,1.6
95,12,02,2330.46,1094.91,2117.33,1.54
101,49,01,1740.7,951.27,1534.41,1.64
80,73,01,441.73,348.09,378.72,1.68
95,22,01,2512.44,1163.56,2312.95,1.47
57,42,01,1835.04,1107.6,1604.34,1.64
102,39,01,1715.82,945.44,1496.69,1.68
26,105,02,1595.37,1091.07,1408.01,1.57
64,24,03,1093.17,668.61,933.99,1.75
34,36,03,457.04,368.35,293.85,3.18
62,44,03,1780.27,869.02,1615.43,1.53
61,37,02,778.49,459.65,698.1,1.56
86,13,01,2048.98,990.01,1830.98,1.65
65,14,03,2982.71,1344.93,2738.99,1.5
102,37,03,2457.32,1277.55,2197.18,1.58
57,24,01,1544.45,1072.6,1312.96,1.71
56,34,01,1549.84,719.14,1426.79,1.47
101,47,03,1379.46,783.79,1218.83,1.63
52,74,01,709.16,358.98,610.86,1.79
103,27,03,3526.26,933.92,3403.87,1.31
50,94,01,1857.83,1261.29,1550.28,1.8
103,106,02,1464.84,693.53,1354.28,1.47
51,84,01,2908.14,1394.03,2617.05,1.58
90,62,02,1652.96,1072.7,1417.02,1.69
45,105,01,1557.84,709.7,1427.71,1.52
99,85,03,1702.36,843.45,1568.01,1.46
55,44,01,2427.08,974.62,2275.11,1.42
7,84,03,2282.56,1225.46,2005.67,1.67
9,64,03,1107.34,590.17,992.96,1.57
62,45,02,310.06,303.3,237.65,2.11
100,57,03,1454.84,1056.22,1140.79,2.06
53,64,01,1565.87,997.89,1349.59,1.68
60,106,03,1180.53,940.36,935.65,1.95
65,15,02,1018.5,656.2,890.35,1.63
60,64,03,1495.94,795.06,1338.45,1.58
36,16,03,885.13,358.49,808.63,1.6
104,17,03,3584.9,1308.42,3395.94,1.37
63,35,02,1917.04,1407.39,1648.01,1.67
88,69,03,1282.3,660.82,1146.85,1.59
50,65,03,534.65,471.7,385.71,2.29
93,13,03,3109.97,1551.75,2801.36,1.56
90,43,03,1408.12,730.64,1274.42,1.53
61,55,02,366.42,419.44,226.9,3.06
85,99,03,1511.88,757.33,1381.5,1.51
53,45,02,221.23,287.34,126.74,3.21
39,9,01,678.6,544.61,553.92,1.83
77,30,02,1364.84,788.45,1201.3,1.65
89,59,03,2176.6,974.58,1996.94,1.5
9,28,03,1357.78,758.45,1218.26,1.55
3,88,03,2259.91,792.82,2149.75,1.36
63,34,03,1789.98,815.92,1629.78,1.54
7,48,03,1616.08,874.38,1449.63,1.56
51,65,02,1919.91,781.88,1775.56,1.48
6,58,03,2834.53,953.47,2690.07,1.38
72,80,02,343.24,280.53,296.91,1.61
64,25,02,2586.47,1228.23,2348.66,1.54
86,89,03,1178.33,811.79,998.19,1.73
63,25,03,1777.31,806.55,1634.6,1.49
60,55,03,1475.32,789.92,1327.35,1.55
63,81,01,805.47,638.87,668.83,1.78
92,32,03,2703.83,912.94,2573.01,1.36
9,55,03,1051.04,604.25,919.62,1.66
62,91,01,1917.67,942.26,1735.87,1.54
65,101,03,989.29,731.6,823.28,1.79
5,95,03,3077.95,1009.48,2924.51,1.38
65,61,01,1682.55,1039.71,1472.47,1.63
38,101,03,1715.98,862.51,1600.17,1.4
7,75,03,1841.85,935.81,1650.09,1.59
65,33,02,1200.57,914.83,972.16,1.87
68,31,01,1401.89,975.84,1200.05,1.69
93,22,03,1323.23,850.99,1146.8,1.66
6,85,03,2832.82,1163.84,2633.31,1.45
64,15,03,1306.95,876.11,1097.17,1.8
93,41,02,861.61,436.64,788.22,1.5
64,71,01,1189.14,784.28,993.21,1.83
94,12,03,1831.69,924.72,1663.25,1.55
48,32,02,2898.67,1004.53,2746.98,1.38
62,63,02,599.84,873.12,388.89,2.46
62,35,03,1672.74,804.38,1504.8,1.59
90,71,02,2296.63,1339.94,2033.51,1.59
86,31,01,1484.71,966.15,1260.13,1.74
83,61,01,820.61,463.02,741.87,1.52
57,13,03,1484.07,714.82,1350.06,1.53
53,53,03,464.66,1099.07,181.8,3.9
54,43,03,1462.66,646.46,1337.4,1.55
81,81,01,560.31,895.65,232.83,3.83
49,22,02,1225.7,703.02,1081.02,1.65
91,42,03,2593.97,1188.88,2384.42,1.49
75,50,02,1112.09,758.45,943.89,1.75
82,71,01,653.79,569.07,509.21,2.06
82,15,03,933.7,806.81,745.28,1.85
86,12,02,1361.11,907.85,1173.02,1.68
81,25,03,1210.08,887.74,980.6,1.88
45,62,02,299.87,290.02,228.04,2.07
80,91,01,1430.91,701.98,1314.74,1.52
41,107,03,2062.23,866.7,1920.36,1.44
55,33,03,1290.76,629.27,1156.21,1.6
80,72,02,496.71,408.08,397.75,1.9
76,40,02,2539.04,1404.07,2215.78,1.68
80,35,03,978.83,725.64,858.9,1.58
43,105,03,2904.38,945.2,2768.17,1.36
61,45,03,1507.42,809.16,1345.85,1.59
50,83,03,1112.98,809.08,924.61,1.8
90,52,03,1625.48,705.48,1507.46,1.45
8,65,03,4754.83,1328.58,4556.31,1.35
61,73,02,136.47,180.9,90.66,2.3
88,11,01,1120.54,885.36,924.15,1.77
96,11,02,1465.27,976.05,1258.26,1.68
11,69,02,1091.19,729.38,945.22,1.66
37,102,03,2522.21,1081.71,2340.23,1.46
53,35,03,1555.07,840.37,1378.52,1.62
84,51,01,2093.32,1051.16,1873.15,1.59
60,83,02,1043.32,923.33,809.77,1.97
91,61,02,2256.77,970.48,2093.75,1.46
50,75,02,1010.33,829.52,814.61,1.86
83,42,02,981.72,737.7,815.77,1.8
47,42,02,2408.11,1065.51,2223.99,1.47
71,90,02,2374.3,1010.9,2175.23,1.53
90,26,02,2677.0,1403.27,2406.22,1.56
60,65,02,358.89,382.75,229.86,2.73
28,24,03,1306.04,694.65,1192.47,1.49
54,25,03,1245.95,674.36,1134.75,1.5
27,104,02,3077.42,867.13,2966.53,1.31
81,62,02,869.89,614.4,711.07,1.9
15,29,02,1301.14,773.36,1151.23,1.59
19,34,02,2884.11,1185.81,2694.13,1.42
14,84,02,3531.72,1247.15,3317.34,1.43
27,34,03,1070.94,603.02,963.95,1.55
84,32,02,2600.88,1198.36,2381.81,1.52
5,68,03,1660.23,829.89,1497.58,1.57
98,95,03,566.58,468.92,386.78,2.71
16,64,02,1739.79,420.91,1692.34,1.26
44,72,02,1875.02,1142.73,1630.17,1.65
25,54,03,1047.48,502.99,950.42,1.55
85,22,02,2328.53,988.28,2159.55,1.46
49,7,02,1567.71,665.55,1446.68,1.49
86,6,02,2231.66,1199.38,2001.0,1.56
63,53,02,746.61,480.16,623.5,1.85
87,79,03,2087.17,724.96,1982.73,1.37
42,92,02,1597.0,743.14,1451.62,1.54
22,84,03,1594.4,1100.62,1307.7,1.86
63,36,01,1697.9,724.51,1555.37,1.52
61,56,01,939.34,598.6,792.4,1.86
56,15,02,1555.84,772.77,1402.51,1.56
64,26,01,990.82,614.43,843.44,1.78
79,10,02,2458.9,958.93,2305.26,1.41
60,66,01,1031.06,704.89,880.69,1.71
13,58,02,1659.99,697.53,1546.26,1.44
64,43,02,2915.81,1355.9,2659.25,1.52
12,68,02,758.1,617.89,614.39,1.84
62,46,01,1460.12,952.5,1263.39,1.66
5,88,01,2054.97,741.77,1948.65,1.38
47,70,01,656.66,430.11,540.82,1.95
45,90,01,1868.35,1182.56,1610.31,1.69
107,103,01,1296.39,705.92,1174.0,1.54
95,7,01,2687.54,956.03,2562.33,1.34
92,41,03,1352.53,634.2,1254.56,1.44
9,48,01,1262.05,790.58,1098.39,1.64
46,80,01,899.37,533.06,795.39,1.63
48,102,01,1942.65,1112.09,1700.0,1.67
72,104,02,1947.57,891.63,1774.56,1.61
7,68,01,1666.31,976.23,1462.46,1.64
26,104,03,3122.09,1214.19,2926.62,1.42
93,31,03,1165.53,797.42,1040.91,1.54
24,64,03,577.64,390.32,513.28,1.54
48,60,01,598.88,630.03,372.57,2.96
55,15,03,1140.3,801.31,947.68,1.83
95,11,03,2249.1,1080.68,2079.96,1.45
9,91,03,2767.81,1134.76,2567.1,1.47
49,50,01,981.52,547.37,877.86,1.59
10,88,02,2442.2,995.72,2277.89,1.44
55,25,02,2411.91,1047.41,2226.31,1.48
45,103,03,2876.51,1129.45,2687.79,1.44
73,70,02,2858.0,1109.36,2682.58,1.41
33,84,01,1159.59,760.28,971.65,1.78
35,64,01,456.43,376.72,376.75,1.75
17,18,02,385.86,269.04,321.99,1.83
39,24,01,685.32,724.97,525.56,1.93
104,90,02,1881.88,835.91,1719.25,1.54
104,26,03,3360.28,1461.54,3125.48,1.44
100,66,03,1712.86,848.28,1544.31,1.57
8,107,03,3760.14,1117.68,3557.08,1.44
13,57,03,1766.48,861.97,1593.39,1.58
15,37,03,1099.78,740.52,946.33,1.69
13,49,02,1714.17,680.11,1577.21,1.56
17,17,03,450.17,406.29,293.24,2.66
101,56,03,1453.49,750.78,1293.4,1.61
89,95,03,1038.57,825.51,853.84,1.93
11,77,03,1188.28,727.94,1043.6,1.62
102,46,03,1893.5,927.01,1714.68,1.58
60,107,02,1140.12,945.77,873.82,2.06
16,27,03,1352.32,494.85,1252.85,1.57
103,36,03,3323.74,1195.27,3139.52,1.39
90,61,03,2441.56,1127.54,2249.09,1.48
12,59,02,2619.74,840.73,2505.17,1.34
12,67,03,2807.38,895.33,2691.74,1.32
17,72,02,2204.83,701.31,2095.64,1.38
26,44,03,1873.83,993.34,1690.63,1.54
19,52,02,1076.24,500.63,984.11,1.51
90,35,02,2823.29,1329.41,2597.31,1.48
92,15,02,1847.76,1090.31,1610.88,1.66
24,106,03,2040.54,1149.19,1836.81,1.53
91,25,02,2032.18,996.93,1823.53,1.61
30,2,02,1243.89,602.1,1146.13,1.46
15,38,02,2004.86,1054.67,1839.85,1.46
106,70,02,2205.98,1005.01,2006.48,1.58
14,39,02,2966.71,557.12,2918.07,1.2
15,92,02,1656.51,1024.6,1433.14,1.68
85,41,01,2976.04,922.04,2847.24,1.34
16,82,02,1774.15,433.61,1722.96,1.27
19,51,03,618.13,392.62,516.78,1.93
30,1,03,1477.74,787.25,1346.68,1.49
17,71,03,1973.64,621.61,1885.5,1.35
18,61,03,1414.71,637.17,1314.2,1.44
15,91,03,2465.51,1091.75,2262.59,1.5
11,78,02,3521.81,1324.33,3295.36,1.44
79,87,03,1986.41,1001.59,1830.0,1.49
93,7,03,1852.21,1055.29,1637.09,1.62
57,50,02,640.6,608.85,450.12,2.46
56,60,02,1446.33,912.15,1218.16,1.8
43,82,02,2389.43,1079.96,2203.18,1.47
16,81,03,3064.15,1384.78,2841.38,1.44
53,90,02,1601.01,1001.95,1357.28,1.77
59,30,02,2357.4,806.66,2248.17,1.35
14,48,02,3710.02,1512.61,3452.83,1.45
107,60,02,980.6,751.92,746.12,2.14
55,70,02,3343.93,996.71,3194.22,1.36
2,6,02,550.29,623.66,284.47,3.76
58,40,02,1410.04,638.02,1294.76,1.51
82,17,01,1250.46,686.18,1130.78,1.53
81,27,01,1687.84,1077.7,1463.85,1.67
28,80,01,1405.39,783.36,1261.6,1.55
27,90,01,2614.53,1249.66,2373.62,1.54
29,70,01,1351.17,771.12,1221.57,1.53
80,37,01,1366.39,991.84,1120.28,1.84
94,100,02,1809.88,732.12,1603.67,2.07
40,57,03,1027.09,651.28,867.43,1.82
43,27,03,2225.32,999.85,2054.12,1.47
